style_id,retail_price,upc_num,description,collection,case,gender,status,2015,2016,2017,2018,2019,2020,2021,2022-01,2022-02,2022-03,2022-04,qt_sales_order,total_sales_2022,qt_on_hand,monthly_avg_2022
ES4366,135.0,796483368002,FOSSIL / LADIES / NEELY 34MM,NEELY,34MM,LADIES,No status reported,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4368,99.0,796483367913,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,No status reported,0.0,0.0,0.0,78.0,36.0,39.0,46.0,3.0,6.0,0.0,0.0,2.0,9.0,8.0,2.25
ES4369,119.0,796483367920,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,No status reported,0.0,0.0,0.0,59.0,41.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4370,115.0,796483367937,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,No status reported,0.0,0.0,0.0,58.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4377,125.0,796483381193,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,No status reported,0.0,0.0,0.0,51.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4378,125.0,796483381209,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,No status reported,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4381,125.0,796483381216,FOSSIL / LADIES / CAMILE 37MM,CAMILE,37MM,LADIES,No status reported,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4382,125.0,796483381223,FOSSIL / LADIES / CAMILE 37MM,CAMILE,37MM,LADIES,No status reported,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4383SET,135.0,796483381582,FOSSIL / LADIES / NEELY 34MM,NEELY,34MM,LADIES,No status reported,0.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4386,115.0,796483385795,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,No status reported,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4391,145.0,796483385771,FOSSIL / LADIES / ANNETTE 30MM,ANNETTE,30MM,LADIES,No status reported,0.0,0.0,0.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4393,135.0,757697665530,FOSSIL / LADIES / TAILOR 35MM,TAILOR,35MM,LADIES,No status reported,0.0,0.0,0.0,22.0,1.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25
ES4394,135.0,757697665547,FOSSIL / LADIES / TAILOR 35MM,TAILOR,35MM,LADIES,No status reported,0.0,0.0,0.0,26.0,10.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4405,145.0,796483391390,FOSSIL / LADIES / NEELY 34MM,NEELY,34MM,LADIES,No status reported,0.0,0.0,0.0,45.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4410,119.0,796483396869,FOSSIL / LADIES / JACQUELINE  26MM,JACQUELINE ,26MM,LADIES,2018H3,0.0,0.0,0.0,18.0,14.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4411,115.0,796483441804,FOSSIL / LADIES / JACQUELINE 26MM,JACQUELINE,26MM,LADIES,2019H2,0.0,0.0,0.0,0.0,9.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4412,115.0,796483396876,FOSSIL / LADIES / JACQUELINE 27MM,JACQUELINE ,27MM,LADIES,No status reported,0.0,0.0,0.0,29.0,27.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4421,125.0,796483392663,FOSSIL / LADIES / TAILOR 36MM,TAILOR,36MM,LADIES,No status reported,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4423,135.0,796483392670,FOSSIL / LADIES / TAILOR 35MM,TAILOR ,35MM,LADIES,No status reported,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4426,115.0,796483396890,FOSSIL / LADIES / THE ESSENTIALIST 38MM,THE ESSENTIALIST ,38MM,LADIES,2018H3,0.0,0.0,0.0,30.0,49.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4428,115.0,796483396982,FOSSIL / LADIES / CARLIE 35MM,CARLIE ,35MM,LADIES,No status reported,0.0,0.0,0.0,35.0,20.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4432,109.0,796483396999,FOSSIL / LADIES / CARLIE 35MM,CARLIE ,35MM,LADIES,2018H3,0.0,0.0,0.0,50.0,74.0,91.0,142.0,3.0,0.0,9.0,3.0,3.0,15.0,55.0,3.75
ES4433,109.0,796483397002,FOSSIL / LADIES / CARLIE 28MM,CARLIE ,28MM,LADIES,No status reported,0.0,0.0,0.0,50.0,25.0,26.0,52.0,17.0,8.0,6.0,4.0,6.0,35.0,24.0,8.75
ES4437,145.0,796483397019,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE ,36MM,LADIES,No status reported,0.0,0.0,0.0,135.0,138.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4443SET,139.0,796483416420,FOSSIL / LADIES / CARLIE 28MM,CARLIE,28MM,LADIES,2018H4,0.0,0.0,0.0,0.0,50.0,52.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4445,119.0,757697670497,FOSSIL / LADIES / KINSEY 28MM,KINSEY,28MM,LADIES,2018H4,0.0,0.0,0.0,0.0,24.0,8.0,11.0,0.0,17.0,1.0,0.0,0.0,18.0,0.0,4.5
ES4446,99.0,757697670503,FOSSIL / LADIES / KINSEY 28MM,KINSEY,28MM,LADIES,2018H4,0.0,0.0,0.0,0.0,38.0,5.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25
ES4447,139.0,757697670466,FOSSIL / LADIES / KINSEY 28MM,KINSEY,28MM,LADIES,2018H4,0.0,0.0,0.0,0.0,73.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4448,119.0,757697670473,FOSSIL / LADIES / KINSEY 28MM,KINSEY,28MM,LADIES,2018H4,0.0,0.0,0.0,0.0,66.0,33.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4451,145.0,757697672835,FOSSIL / LADIES / JOCELYN 36MM,JOCELYN,36MM,LADIES,2018H4,0.0,0.0,0.0,0.0,86.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4452,165.0,757697672842,FOSSIL / LADIES / JOCELYN 36MM,JOCELYN,36MM,LADIES,2018H4,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4454,125.0,757697672859,FOSSIL / LADIES / JOCELYN  36MM,JOCELYN,36MM,LADIES,2018H4,0.0,0.0,0.0,0.0,14.0,9.0,5.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,2.75
ES4455,145.0,796483418899,FOSSIL / LADIES / JOCELYN 36MM,JOCELYN,36MM,LADIES,2018H4,0.0,0.0,0.0,22.0,10.0,3.0,7.0,3.0,4.0,1.0,1.0,1.0,9.0,27.0,2.25
ES4456,145.0,796483418905,FOSSIL / LADIES / JOCELYN 36MM,JOCELYN,36MM,LADIES,2018H4,0.0,0.0,0.0,26.0,24.0,3.0,7.0,3.0,4.0,1.0,1.0,1.0,9.0,6.0,2.25
ES4465,115.0,757697672989,FOSSIL / LADIES / CARLIE 35MM,CARLIE,35MM,LADIES,2018H4,0.0,0.0,0.0,0.0,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4472,89.0,796483415690,FOSSIL / LADIES / CARLIE 28MM,CARLIE,28MM,LADIES,2018H4,0.0,0.0,0.0,0.0,22.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4482,135.0,757697672941,FOSSIL / LADIES / VIRGINIA 30MM,VIRGINIA,30MM,LADIES,2018H4,0.0,0.0,0.0,4.0,70.0,21.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4484,109.0,757697672965,FOSSIL / LADIES / CARLIE  35MM,CARLIE,35MM,LADIES,2018H4,0.0,0.0,0.0,0.0,15.0,2.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0
ES4485,115.0,757697672972,FOSSIL / LADIES  / CARLIE  35MM,CARLIE,35MM,LADIES,2018H4,0.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4489,125.0,757697672903,FOSSIL / LADIES / TAILOR  26MM,TAILOR,26MM,LADIES,2018H4,0.0,0.0,0.0,0.0,55.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4491,125.0,757697670589,FOSSIL / LADIES / SCARLETTE MINI 32MM,SCARLETTE MINI,32MM,LADIES,2018H4,0.0,0.0,0.0,0.0,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4496,125.0,796483432253,FOSSIL / LADIES / TAILOR MINI 26MM,TAILOR MINI,26MM,LADIES,No status reported,0.0,0.0,0.0,0.0,0.0,37.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4497,125.0,757697677038,FOSSIL / LADIES / TAILOR MINI  26MM,CARLIE,26MM,LADIES,2019H1,0.0,0.0,0.0,0.0,40.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4498,125.0,796483432246,FOSSIL / LADIES / TAILOR MINI 26MM,TAILOR MINI,26MM,LADIES,No status reported,0.0,0.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4500,109.0,796483440463,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE,28MM,LADIES,2019H2,0.0,0.0,0.0,0.0,48.0,41.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4501,109.0,796483440470,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE,28MM,LADIES,2019H2,0.0,0.0,0.0,0.0,37.0,34.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4502,89.0,796483430013,FOSSIL / LADIES / CARLIE 28MM,CARLIE,28MM,LADIES,2018H4,0.0,0.0,0.0,0.0,24.0,15.0,38.0,0.0,0.0,3.0,0.0,0.0,3.0,24.0,0.75
ES4507,119.0,796483430020,FOSSIL / LADIES / CARLIE 29MM,CARLIE,29MM,LADIES,2019H1,0.0,0.0,0.0,0.0,47.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4510,115.0,757697676826,FOSSIL / LADIES / THE ESSENTIALIST  38MM,THE ESSENTIALIST,38MM,LADIES,2019H1,0.0,0.0,0.0,0.0,53.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4519,139.0,757697676833,FOSSIL / LADIES / RILEY  38MM,RILEY,38MM,LADIES,2019H1,0.0,0.0,0.0,0.0,60.0,55.0,57.0,0.0,4.0,18.0,1.0,0.0,23.0,0.0,5.75
ES4529,89.0,796483431171,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE,28MM,LADIES,2018H4,0.0,0.0,0.0,0.0,19.0,7.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5
ES4530,89.0,796483431188,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE,28MM,LADIES,2018H4,0.0,0.0,0.0,0.0,12.0,12.0,4.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,1.75
ES4533,145.0,757697674235,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2018,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4534,149.0,796483423930,FOSSIL / LADIES / JACQUELINE 36MM, JACQUELINE,36MM,LADIES,2018,0.0,0.0,0.0,0.0,37.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4535,129.0,796483423947,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2018,0.0,0.0,0.0,0.0,84.0,65.0,60.0,0.0,0.0,2.0,0.0,0.0,2.0,38.0,0.5
ES4537,119.0,757697675287,FOSSIL / LADIES / MADELINE  38MM,MADELINE,38MM,LADIES,2019H1,0.0,0.0,0.0,0.0,83.0,14.0,23.0,7.0,2.0,0.0,0.0,0.0,9.0,0.0,2.25
ES4539,119.0,757697675300,FOSSIL / LADIES / MADELINE 38MM,MADELINE,38MM,LADIES,2019H1,0.0,0.0,0.0,0.0,144.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4541,135.0,757697675324,FOSSIL / LADIES / CARLIE  38MM,CARLIE,38MM,LADIES,2019H1,0.0,0.0,0.0,0.0,135.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4542,155.0,757697675331,FOSSIL / LADIES / CARLIE  38MM,CARLIE,38MM,LADIES,2019H1,0.0,0.0,0.0,0.0,145.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4544,135.0,757697675355,FOSSIL / LADIES / CARLIE  38MM,CARLIE,38MM,LADIES,2019H1,0.0,0.0,0.0,0.0,36.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4546,115.0,796483441736,FOSSIL / LADIES / TAILOR 35MM,TAILOR,35MM,LADIES,2019H2,0.0,0.0,0.0,0.0,11.0,6.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4555,95.0,796483441699,FOSSIL / LADIES / SCARLETTE 32MM,SCARLETTE,32MM,LADIES,2019H2,0.0,0.0,0.0,0.0,20.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,3.0,40.0,0.75
ES4556,115.0,796483441705,FOSSIL / LADIES / SCARLETTE 32MM,SCARLETTE,32MM,LADIES,2019H2,0.0,0.0,0.0,0.0,23.0,4.0,21.0,2.0,1.0,2.0,0.0,0.0,5.0,26.0,1.25
ES4557,115.0,796483441712,FOSSIL / LADIES / SCARLETTE MINI 32MM,SCARLETTE,32MM,LADIES,2019H2,0.0,0.0,0.0,0.0,13.0,5.0,14.0,3.0,3.0,3.0,2.0,0.0,11.0,66.0,2.75
ES4566,105.0,796483440487,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE,28MM,LADIES,2019H2,0.0,0.0,0.0,0.0,31.0,21.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4571,139.0,796483435285,FOSSIL / WOMEN / KALYA 36MM,KALYA,36MM,LADIES,No status reported,0.0,0.0,0.0,0.0,26.0,4.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4572,119.0,796483435278,FOSSIL / LADIES / KALYA 36MM,KALYA,36MM,LADIES,2019H3,0.0,0.0,0.0,0.0,0.0,23.0,7.0,2.0,5.0,1.0,0.0,0.0,8.0,0.0,2.0
ES4579,115.0,757697679155,FOSSIL / LADIES / JACQUELINE  36MM,JACQUELINE,36MM,LADIES,2019H1,0.0,0.0,0.0,0.0,52.0,30.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4581,115.0,757697679162,FOSSIL / LADIES / MADELINE  38MM,MADELINE,38MM,LADIES,2019H1,0.0,0.0,0.0,0.0,75.0,24.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4591,115.0,796483441743,FOSSIL / LADIES / SCARLETTE 32MM,SCARLETTE,32MM,LADIES,2019H2,0.0,0.0,0.0,0.0,35.0,11.0,10.0,2.0,2.0,0.0,0.0,0.0,4.0,37.0,1.0
ES4592,115.0,796483441750,FOSSIL / LADIES / SCARLETTE 32MM,SCARLETTE,32MM,LADIES,2019H2,0.0,0.0,0.0,0.0,44.0,7.0,15.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,0.75
ES4595,115.0,796483441781,FOSSIL / LADIES / SCARLETTE MINI 32MM,SCARLETTE,32MM,LADIES,2019H2,0.0,0.0,0.0,0.0,55.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25
ES4607SET,145.0,796483436961,FOSSIL / LADIES / SCARLETTE 32MM,SCARLETTE,32MM,LADIES,2019H2,0.0,0.0,0.0,0.0,45.0,46.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4612,139.0,796483437906,FOSSIL / LADIES / JACQUELINE 26MM, JACQUELINE,26MM,LADIES,2019H2,0.0,0.0,0.0,0.0,42.0,42.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4613,109.0,796483440517,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE MINI,28MM,LADIES,2019H2,0.0,0.0,0.0,0.0,30.0,30.0,48.0,7.0,4.0,1.0,0.0,0.0,12.0,0.0,3.0
ES4614,109.0,796483437708,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE MINI,28MM,LADIES,2019H2,0.0,0.0,0.0,0.0,60.0,48.0,55.0,1.0,3.0,1.0,0.0,0.0,5.0,0.0,1.25
ES4627,139.0,796483453180,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2019H3,0.0,0.0,0.0,0.0,22.0,37.0,58.0,16.0,6.0,6.0,2.0,3.0,30.0,38.0,7.5
ES4628,159.0,796483453197,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2019H3,0.0,0.0,0.0,0.0,29.0,47.0,44.0,12.0,3.0,5.0,3.0,3.0,23.0,29.0,5.75
ES4629,119.0,796483458239,FOSSIL / LADIES / JACQUELINE 36MM,STELLA,38MM,LADIES,2019H3,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4630,119.0,796483458222,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2019H3,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4631,99.0,796483458246,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2019H3,0.0,0.0,0.0,0.0,16.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25
ES4632,119.0,796483458185,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2019H3,0.0,0.0,0.0,0.0,19.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
ES4633,119.0,796483458178,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2019H3,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,0.0,0.0,2.0,0.0,3.0,5.0,0.75
ES4634,119.0,796483458147,FOSSIL / LADIES / JACQUELINE MINI 26MM,JACQUELINE,26MM,LADIES,2019H3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,1.5
ES4635,99.0,796483458154,FOSSIL / LADIES / JACQUELINE MINI 26MM,JACQUELINE MINI,26MM,LADIES,2019H3,0.0,0.0,0.0,0.0,11.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4637,119.0,796483458161,FOSSIL / LADIES / SCARLETTE MINI 32MM,SCARLETTE MINI,32MM,LADIES,2019H3,0.0,0.0,0.0,0.0,26.0,14.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25
ES4638,139.0,796483458017,FOSSIL / LADIES / SCARLETTE MINI 32MM,SCARLETTE MINI,32MM,LADIES,2019H3,0.0,0.0,0.0,0.0,7.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,34.0,0.25
ES4640,139.0,796483458208,FOSSIL / LADIES / MADELINE 38MM,MADELINE,38MM,LADIES,2019H3,0.0,0.0,0.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4641,139.0,796483458192,FOSSIL / LADIES / MADELINE 38MM,MADELINE,38MM,LADIES,2019H3,0.0,0.0,0.0,0.0,0.0,31.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4642,119.0,796483458215,FOSSIL / LADIES / MADELINE 38MM,MADELINE,38MM,LADIES,2019H3,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4644,129.0,796483458260,FOSSIL / LADIES / NEELY 34MM,NEELY,34MM,LADIES,2019H3,0.0,0.0,0.0,0.0,0.0,43.0,73.0,7.0,5.0,8.0,0.0,1.0,20.0,158.0,5.0
ES4645,109.0,796483457355,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE MINI,28MM,LADIES,2019H3,0.0,0.0,0.0,0.0,54.0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4646,109.0,796483457362,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE MINI,28MM,LADIES,2019H3,0.0,0.0,0.0,0.0,28.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4647,109.0,796483452862,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE MINI,28MM,LADIES,2019H3,0.0,0.0,0.0,0.0,57.0,57.0,68.0,0.0,0.0,12.0,2.0,3.0,14.0,53.0,3.5
ES4648,109.0,796483452855,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE MINI,28MM,LADIES,2019H3,0.0,0.0,0.0,0.0,0.0,30.0,21.0,0.0,0.0,14.0,3.0,7.0,17.0,25.0,4.25
ES4649,109.0,796483452879,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE MINI,28MM,LADIES,2019H3,0.0,0.0,0.0,0.0,58.0,78.0,71.0,0.0,1.0,1.0,3.0,4.0,5.0,13.0,1.25
ES4650,89.0,796483457515,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE MINI,28MM,LADIES,2019H3,0.0,0.0,0.0,0.0,9.0,6.0,11.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0
ES4651,89.0,796483457416,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE MINI,28MM,LADIES,2019H3,0.0,0.0,0.0,0.0,10.0,9.0,18.0,4.0,14.0,0.0,0.0,0.0,18.0,0.0,4.5
ES4659,159.0,796483457423,FOSSIL / LADIES / CARLIE 38MM,CARLIE,38MM,LADIES,2019H3,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4662,119.0,796483450448,FOSSIL / LADIES / KALYA 36MM,KALYA,36MM,LADIES,2019H3,0.0,0.0,0.0,0.0,38.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4663,119.0,796483450424,FOSSIL / LADIES / KALYA 36MM,STELLA,38MM,LADIES,2019H3,0.0,0.0,0.0,0.0,0.0,13.0,6.0,7.0,3.0,0.0,0.0,0.0,10.0,0.0,2.5
ES4664,119.0,796483450431,FOSSIL / LADIES / KALYA 36MM,KALYA,36MM,LADIES,2019H3,0.0,0.0,0.0,0.0,14.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4665,119.0,796483450417,FOSSIL / LADIES / KALYA 36MM,KALYA,36MM,LADIES,2019H3,0.0,0.0,0.0,0.0,0.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25
ES4666,139.0,796483450455,FOSSIL / LADIES / KALYA 36MM,KALYA,36MM,LADIES,2019H3,0.0,0.0,0.0,0.0,0.0,61.0,68.0,11.0,9.0,5.0,2.0,1.0,27.0,110.0,6.75
ES4671,129.0,796483459472,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2019H2,0.0,0.0,0.0,0.0,39.0,48.0,44.0,3.0,8.0,1.0,2.0,0.0,14.0,17.0,3.5
ES4672,129.0,796483459489,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2019H2,0.0,0.0,0.0,0.0,35.0,34.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4673,129.0,796483459496,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2019H2,0.0,0.0,0.0,0.0,33.0,72.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4675,139.0,796483462014,FOSSIL / LADIES / NEELY 34MM,NEELY,34MM,LADIES,No status reported,0.0,0.0,0.0,0.0,0.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4676,149.0,796483468078,FOSSIL / WOMEN / SCARLETTE MINI 32MM,SCARLETTE MINI,32MM,LADIES,2019H3,0.0,0.0,0.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4681,119.0,796483464209,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2019H3,0.0,0.0,0.0,0.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4682,119.0,796483464179,FOSSIL / LADIES / KINSEY 28MM,KINSEY,28MM,LADIES,2019H3,0.0,0.0,0.0,0.0,10.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,11.0,0.75
ES4683,129.0,796483464186,FOSSIL / LADIES / LYRIC 32MM,LYRIC,32MM,LADIES,2019H3,0.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
ES4684,129.0,796483464193,FOSSIL / WOMEN / LYRIC 28MM,LYRIC,28MM,LADIES,2019H3,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4688,149.0,796483471597,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE MINI,28MM,LADIES,2019H4,0.0,0.0,0.0,0.0,19.0,43.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4689,129.0,796483471603,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE MINI,28MM,LADIES,2019H4,0.0,0.0,0.0,0.0,19.0,44.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4690,159.0,796483471542,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE MINI,28MM,LADIES,2019H4,0.0,0.0,0.0,0.0,6.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4691,139.0,796483471979,FOSSIL / LADIES / CARLIE MINI 28MM,CARLIE MINI,28MM,LADIES,2019H4,0.0,0.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
